Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit
2025-05-25 04:53:02.652210176,CUST1153,North,Beverages,Mineral Water,6,100.22,0.1,541.19,408.54,132.65
2025-05-25 12:10:12.510425354,CUST1104,North,Household,Tissue,3,236.69,0.1,639.07,425.26,213.81
2025-05-25 19:27:22.368640534,CUST1128,South,Grocery,Wheat Flour,10,161.73,0.0,1617.27,1161.93,455.34
2025-05-26 02:44:32.226855714,CUST1004,South,Snacks,Namkeen,8,55.64,0.1,400.62,282.32,118.29
2025-05-26 10:01:42.085070892,CUST1020,East,Grocery,Sugar,7,83.38,0.15,496.09,366.04,130.05
2025-05-26 17:18:51.943286072,CUST1070,East,Personal Care,Face Wash,2,190.79,0.05,362.51,297.95,64.56
2025-05-27 00:36:01.801501252,CUST1016,West,Snacks,Chips,3,41.95,0.0,125.86,86.98,38.88
2025-05-27 07:53:11.659716430,CUST1061,East,Grocery,Pulses,4,194.71,0.0,778.85,604.42,174.43
2025-05-27 15:10:21.517931610,CUST1059,Central,Snacks,Biscuits,6,126.38,0.1,682.45,487.51,194.94
2025-05-27 22:27:31.376146790,CUST1110,South,Grocery,Rice,5,136.09,0.0,680.46,427.07,253.39
2025-05-28 05:44:41.234361968,CUST1140,East,Household,Dishwash,9,286.02,0.0,2574.15,1765.91,808.25
2025-05-28 13:01:51.092577148,CUST1075,West,Beverages,Mineral Water,2,27.79,0.05,52.81,42.06,10.75
2025-05-28 20:19:00.950792328,CUST1167,West,Beverages,Soft Drink,3,29.26,0.05,83.39,54.88,28.51
2025-05-29 03:36:10.809007506,CUST1004,West,Personal Care,Soap,7,76.02,0.0,532.13,373.5,158.62
2025-05-29 10:53:20.667222686,CUST1140,West,Snacks,Biscuits,6,56.31,0.1,304.1,189.21,114.89
2025-05-29 18:10:30.525437866,CUST1115,East,Snacks,Chips,1,35.12,0.1,31.61,25.08,6.53
2025-05-30 01:27:40.383653044,CUST1151,Central,Grocery,Pulses,5,40.9,0.15,173.81,131.12,42.69
2025-05-30 08:44:50.241868224,CUST1132,East,Household,Floor Cleaner,5,65.37,0.0,326.84,211.51,115.33
2025-05-30 16:02:00.100083402,CUST1053,South,Household,Dishwash,4,107.11,0.0,428.46,275.62,152.84
2025-05-30 23:19:09.958298582,CUST1124,East,Household,Floor Cleaner,7,102.35,0.0,716.45,577.09,139.35
2025-05-31 06:36:19.816513762,CUST1039,East,Beverages,Mineral Water,3,89.35,0.0,268.05,199.03,69.02
2025-05-31 13:53:29.674728940,CUST1105,South,Grocery,Cooking Oil,3,294.03,0.1,793.88,519.56,274.32
2025-05-31 21:10:39.532944120,CUST1097,West,Household,Floor Cleaner,9,338.48,0.05,2894.04,2190.28,703.75
2025-06-01 04:27:49.391159300,CUST1098,North,Snacks,Cookies,4,46.98,0.0,187.91,156.46,31.45
2025-06-01 11:44:59.249374478,CUST1165,East,Grocery,Sugar,10,192.41,0.0,1924.08,1432.35,491.73
2025-06-01 19:02:09.107589658,CUST1149,South,Grocery,Wheat Flour,1,371.61,0.0,371.61,306.71,64.9
2025-06-02 02:19:18.965804838,CUST1177,North,Snacks,Chips,11,77.5,0.05,809.91,657.43,152.48
2025-06-02 09:36:28.824020016,CUST1077,West,Household,Tissue,10,188.21,0.0,1882.14,1269.39,612.74
2025-06-02 16:53:38.682235196,CUST1106,South,Snacks,Namkeen,7,54.87,0.0,384.11,250.72,133.39
2025-06-03 00:10:48.540450376,CUST1155,North,Snacks,Biscuits,7,130.3,0.05,866.51,586.21,280.3
2025-06-03 07:27:58.398665554,CUST1141,West,Household,Tissue,1,334.33,0.0,334.33,215.1,119.23
2025-06-03 14:45:08.256880734,CUST1052,East,Personal Care,Toothpaste,7,231.8,0.05,1541.46,985.6,555.86
2025-06-03 22:02:18.115095914,CUST1136,Central,Snacks,Biscuits,1,134.72,0.0,134.72,109.86,24.86
2025-06-04 05:19:27.973311092,CUST1146,South,Grocery,Cooking Oil,5,184.41,0.0,922.07,757.38,164.69
2025-06-04 12:36:37.831526272,CUST1092,East,Household,Tissue,2,332.38,0.1,598.29,438.75,159.54
2025-06-04 19:53:47.689741452,CUST1162,East,Personal Care,Soap,4,101.89,0.0,407.55,265.59,141.96
2025-06-05 03:10:57.547956630,CUST1166,West,Snacks,Biscuits,5,61.64,0.05,292.78,207.66,85.12
2025-06-05 10:28:07.406171810,CUST1177,West,Beverages,Juice,3,171.97,0.0,515.91,349.53,166.38
2025-06-05 17:45:17.264386990,CUST1064,East,Personal Care,Shampoo,13,178.12,0.05,2199.79,1668.7,531.09
2025-06-06 01:02:27.122602168,CUST1021,Central,Household,Floor Cleaner,4,261.8,0.0,1047.18,738.8,308.39
2025-06-06 08:19:36.980817348,CUST1141,East,Household,Dishwash,5,247.52,0.0,1237.6,919.68,317.92
2025-06-06 15:36:46.839032528,CUST1103,West,Personal Care,Soap,2,259.01,0.15,440.32,288.08,152.24
2025-06-06 22:53:56.697247706,CUST1061,South,Grocery,Wheat Flour,5,339.21,0.0,1696.03,1094.64,601.39
2025-06-07 06:11:06.555462886,CUST1153,North,Grocery,Sugar,6,404.19,0.15,2061.38,1399.86,661.51
2025-06-07 13:28:16.413678066,CUST1110,Central,Snacks,Namkeen,9,58.3,0.0,524.69,389.25,135.44
2025-06-07 20:45:26.271893244,CUST1089,South,Grocery,Wheat Flour,2,172.65,0.05,328.03,243.8,84.23
2025-06-08 04:02:36.130108424,CUST1066,West,Snacks,Chocolate,1,27.8,0.0,27.8,21.29,6.51
2025-06-08 11:19:45.988323604,CUST1094,East,Snacks,Biscuits,4,122.77,0.0,491.07,396.77,94.3
2025-06-08 18:36:55.846538782,CUST1100,West,Grocery,Cooking Oil,6,258.73,0.0,1552.36,1006.54,545.82
2025-06-09 01:54:05.704753962,CUST1051,Central,Beverages,Soft Drink,4,30.63,0.0,122.53,89.49,33.04
2025-06-09 09:11:15.562969142,CUST1146,North,Snacks,Namkeen,12,92.26,0.0,1107.16,848.6,258.56
2025-06-09 16:28:25.421184320,CUST1063,East,Snacks,Biscuits,6,78.47,0.0,470.85,384.61,86.24
2025-06-09 23:45:35.279399500,CUST1071,South,Beverages,Juice,2,55.69,0.05,105.81,77.74,28.08
2025-06-10 07:02:45.137614680,CUST1082,North,Personal Care,Soap,8,271.78,0.0,2174.24,1704.12,470.12
2025-06-10 14:19:54.995829858,CUST1065,North,Grocery,Rice,10,380.56,0.0,3805.61,2578.02,1227.59
2025-06-10 21:37:04.854045038,CUST1142,West,Personal Care,Toothpaste,7,128.2,0.0,897.42,712.4,185.02
2025-06-11 04:54:14.712260218,CUST1049,North,Personal Care,Shampoo,9,232.53,0.0,2092.77,1509.01,583.77
2025-06-11 12:11:24.570475396,CUST1134,East,Household,Garbage Bags,12,115.48,0.0,1385.78,863.02,522.76
2025-06-11 19:28:34.428690576,CUST1020,West,Personal Care,Face Wash,10,243.44,0.0,2434.45,1968.76,465.69
2025-06-12 02:45:44.286905754,CUST1058,East,Grocery,Rice,6,103.55,0.0,621.32,404.74,216.58
2025-06-12 10:02:54.145120934,CUST1071,West,Personal Care,Toothpaste,5,143.09,0.05,679.69,466.91,212.78
2025-06-12 17:20:04.003336114,CUST1062,Central,Beverages,Tea,11,97.11,0.0,1068.18,890.81,177.37
2025-06-13 00:37:13.861551292,CUST1029,South,Snacks,Chocolate,7,102.69,0.0,718.86,562.21,156.64
2025-06-13 07:54:23.719766472,CUST1033,South,Snacks,Chips,4,55.67,0.1,200.42,162.27,38.16
2025-06-13 15:11:33.577981652,CUST1139,West,Beverages,Coffee,2,69.26,0.0,138.53,87.63,50.9
2025-06-13 22:28:43.436196830,CUST1145,East,Grocery,Sugar,1,363.24,0.0,363.24,233.18,130.06
2025-06-14 05:45:53.294412010,CUST1130,South,Personal Care,Soap,3,247.04,0.05,704.07,552.34,151.73
2025-06-14 13:03:03.152627190,CUST1166,East,Snacks,Chocolate,5,70.39,0.0,351.96,248.43,103.52
2025-06-14 20:20:13.010842368,CUST1063,Central,Personal Care,Toothpaste,4,281.84,0.05,1071.01,668.6,402.41
2025-06-15 03:37:22.869057548,CUST1013,North,Snacks,Biscuits,1,138.17,0.0,138.17,94.89,43.28
2025-06-15 10:54:32.727272728,CUST1156,Central,Grocery,Rice,5,294.2,0.0,1471.0,1160.81,310.19
2025-06-15 18:11:42.585487906,CUST1075,Central,Personal Care,Soap,8,283.22,0.1,2039.15,1480.89,558.26
2025-06-16 01:28:52.443703086,CUST1136,East,Snacks,Cookies,4,20.48,0.0,81.9,54.37,27.53
2025-06-16 08:46:02.301918266,CUST1110,East,Grocery,Rice,8,368.48,0.1,2653.04,2023.36,629.67
2025-06-16 16:03:12.160133444,CUST1076,North,Personal Care,Detergent Bar,6,184.96,0.0,1109.76,786.45,323.31
2025-06-16 23:20:22.018348624,CUST1010,Central,Personal Care,Shampoo,9,286.12,0.0,2575.08,2030.68,544.41
2025-06-17 06:37:31.876563804,CUST1043,West,Personal Care,Soap,4,223.39,0.05,848.87,571.67,277.2
2025-06-17 13:54:41.734778982,CUST1076,South,Grocery,Cooking Oil,5,302.92,0.0,1514.59,1261.92,252.68
2025-06-17 21:11:51.592994162,CUST1052,North,Grocery,Rice,4,71.01,0.0,284.03,199.78,84.25
2025-06-18 04:29:01.451209342,CUST1116,Central,Personal Care,Detergent Bar,11,267.51,0.1,2648.38,1856.98,791.4
2025-06-18 11:46:11.309424520,CUST1093,East,Grocery,Sugar,16,181.7,0.05,2761.9,1925.44,836.47
2025-06-18 19:03:21.167639700,CUST1013,West,Household,Tissue,9,262.74,0.0,2364.64,1485.03,879.62
2025-06-19 02:20:31.025854880,CUST1128,North,Grocery,Cooking Oil,9,392.09,0.05,3352.36,2080.61,1271.75
2025-06-19 09:37:40.884070058,CUST1149,North,Grocery,Cooking Oil,2,226.23,0.1,407.21,276.3,130.91
2025-06-19 16:54:50.742285238,CUST1178,North,Snacks,Biscuits,13,134.17,0.0,1744.25,1269.64,474.61
2025-06-20 00:12:00.600500418,CUST1072,South,Beverages,Tea,3,27.35,0.0,82.06,56.97,25.08
2025-06-20 07:29:10.458715596,CUST1081,West,Grocery,Wheat Flour,3,295.5,0.05,842.18,625.3,216.88
2025-06-20 14:46:20.316930776,CUST1128,West,Beverages,Juice,2,116.47,0.15,198.0,143.75,54.24
2025-06-20 22:03:30.175145956,CUST1079,South,Beverages,Juice,2,67.69,0.15,115.08,76.19,38.89
2025-06-21 05:20:40.033361134,CUST1068,North,Personal Care,Shampoo,2,143.13,0.0,286.26,234.67,51.59
2025-06-21 12:37:49.891576314,CUST1107,South,Grocery,Pulses,9,258.95,0.0,2330.59,1611.35,719.24
2025-06-21 19:54:59.749791494,CUST1131,East,Grocery,Wheat Flour,6,256.13,0.15,1306.26,1021.47,284.8
2025-06-22 03:12:09.608006672,CUST1079,East,Grocery,Cooking Oil,6,405.39,0.0,2432.35,1658.17,774.18
2025-06-22 10:29:19.466221852,CUST1078,West,Snacks,Chocolate,3,132.39,0.05,377.31,285.75,91.57
2025-06-22 17:46:29.324437032,CUST1017,West,Grocery,Pulses,10,347.39,0.0,3473.88,2537.03,936.84
2025-06-23 01:03:39.182652210,CUST1027,North,Beverages,Mineral Water,5,99.09,0.0,495.45,406.86,88.59
2025-06-23 08:20:49.040867390,CUST1078,North,Personal Care,Soap,7,286.04,0.0,2002.25,1469.75,532.5
2025-06-23 15:37:58.899082568,CUST1038,North,Household,Garbage Bags,3,101.23,0.0,303.69,222.3,81.39
2025-06-23 22:55:08.757297748,CUST1018,East,Snacks,Namkeen,5,145.84,0.0,729.18,543.45,185.73
2025-06-24 06:12:18.615512928,CUST1002,West,Grocery,Pulses,4,156.72,0.0,626.89,492.61,134.27
2025-06-24 13:29:28.473728106,CUST1056,South,Snacks,Namkeen,26,128.32,0.0,3336.25,2254.93,1081.32
2025-06-24 20:46:38.331943286,CUST1128,South,Personal Care,Face Wash,1,121.59,0.0,121.59,76.69,44.91
2025-06-25 04:03:48.190158466,CUST1057,North,Beverages,Juice,2,127.15,0.0,254.3,203.81,50.49
2025-06-25 11:20:58.048373644,CUST1049,East,Household,Dishwash,17,197.83,0.0,3363.18,2808.99,554.19
2025-06-25 18:38:07.906588824,CUST1170,North,Snacks,Cookies,1,53.37,0.0,53.37,34.87,18.5
2025-06-26 01:55:17.764804004,CUST1089,West,Beverages,Juice,10,31.09,0.0,310.9,229.15,81.75
2025-06-26 09:12:27.623019182,CUST1080,West,Personal Care,Toothpaste,3,263.33,0.0,789.99,551.03,238.97
2025-06-26 16:29:37.481234362,CUST1150,Central,Grocery,Rice,3,427.06,0.0,1281.17,922.56,358.61
2025-06-26 23:46:47.339449542,CUST1063,West,Personal Care,Toothpaste,18,214.88,0.05,3674.43,2848.85,825.58
2025-06-27 07:03:57.197664720,CUST1106,West,Beverages,Juice,9,138.41,0.0,1245.69,962.54,283.15
2025-06-27 14:21:07.055879900,CUST1002,South,Grocery,Wheat Flour,2,188.73,0.05,358.6,288.7,69.89
2025-06-27 21:38:16.914095080,CUST1107,East,Snacks,Biscuits,2,113.83,0.05,216.28,160.74,55.54
2025-06-28 04:55:26.772310258,CUST1057,North,Grocery,Wheat Flour,2,323.15,0.05,613.99,511.79,102.2
2025-06-28 12:12:36.630525438,CUST1010,Central,Grocery,Cooking Oil,9,144.2,0.0,1297.8,829.17,468.64
2025-06-28 19:29:46.488740618,CUST1059,West,Grocery,Cooking Oil,2,81.25,0.0,162.51,107.67,54.84
2025-06-29 02:46:56.346955796,CUST1150,East,Household,Laundry Detergent,1,72.54,0.0,72.54,55.27,17.28
2025-06-29 10:04:06.205170976,CUST1061,East,Household,Dishwash,9,311.4,0.15,2382.21,1795.49,586.72
2025-06-29 17:21:16.063386156,CUST1029,Central,Household,Dishwash,1,245.24,0.05,232.97,161.57,71.4
2025-06-30 00:38:25.921601334,CUST1109,Central,Grocery,Rice,15,97.47,0.05,1388.92,885.9,503.02
2025-06-30 07:55:35.779816514,CUST1096,Central,Personal Care,Soap,9,262.57,0.0,2363.1,1606.38,756.72
2025-06-30 15:12:45.638031694,CUST1020,Central,Grocery,Pulses,6,153.26,0.1,827.59,615.34,212.26
2025-06-30 22:29:55.496246872,CUST1179,South,Snacks,Chips,1,51.1,0.0,51.1,37.37,13.73
2025-07-01 05:47:05.354462052,CUST1085,West,Beverages,Soft Drink,2,67.2,0.0,134.39,97.88,36.51
2025-07-01 13:04:15.212677232,CUST1094,West,Household,Garbage Bags,10,100.05,0.0,1000.49,791.88,208.61
2025-07-01 20:21:25.070892410,CUST1110,East,Personal Care,Toothpaste,5,178.78,0.05,849.22,680.0,169.22
2025-07-02 03:38:34.929107590,CUST1014,North,Snacks,Biscuits,26,128.19,0.0,3332.97,2764.05,568.91
2025-07-02 10:55:44.787322770,CUST1008,South,Personal Care,Detergent Bar,15,35.34,0.0,530.11,407.4,122.7
2025-07-02 18:12:54.645537948,CUST1131,South,Household,Dishwash,8,85.27,0.15,579.82,386.2,193.62
2025-07-03 01:30:04.503753128,CUST1078,East,Household,Garbage Bags,2,281.47,0.1,506.65,403.93,102.72
2025-07-03 08:47:14.361968308,CUST1005,West,Grocery,Rice,3,233.88,0.15,596.4,394.63,201.77
2025-07-03 16:04:24.220183486,CUST1142,East,Grocery,Sugar,12,99.68,0.0,1196.19,974.9,221.29
2025-07-03 23:21:34.078398666,CUST1118,West,Grocery,Wheat Flour,2,63.1,0.0,126.19,82.81,43.38
2025-07-04 06:38:43.936613846,CUST1123,Central,Snacks,Chocolate,3,117.81,0.05,335.77,243.41,92.36
2025-07-04 13:55:53.794829024,CUST1171,South,Grocery,Rice,6,52.89,0.0,317.36,219.26,98.1
2025-07-04 21:13:03.653044204,CUST1082,East,Snacks,Chips,5,42.42,0.05,201.49,147.05,54.43
2025-07-05 04:30:13.511259384,CUST1115,Central,Grocery,Cooking Oil,9,383.51,0.1,3106.47,2389.46,717.01
2025-07-05 11:47:23.369474562,CUST1095,North,Personal Care,Detergent Bar,10,245.88,0.0,2458.83,1783.87,674.96
2025-07-05 19:04:33.227689742,CUST1124,East,Grocery,Cooking Oil,2,278.56,0.05,529.27,334.52,194.76
2025-07-06 02:21:43.085904920,CUST1090,East,Grocery,Pulses,15,370.66,0.1,5003.96,3723.2,1280.76
2025-07-06 09:38:52.944120100,CUST1164,North,Personal Care,Detergent Bar,3,193.85,0.05,552.47,379.32,173.15
2025-07-06 16:56:02.802335280,CUST1119,East,Beverages,Juice,4,65.62,0.05,249.34,159.4,89.94
2025-07-07 00:13:12.660550458,CUST1029,Central,Personal Care,Soap,2,206.73,0.0,413.46,334.38,79.08
2025-07-07 07:30:22.518765638,CUST1046,Central,Beverages,Coffee,11,95.6,0.1,946.47,688.68,257.79
2025-07-07 14:47:32.376980818,CUST1057,West,Grocery,Rice,3,148.08,0.0,444.23,359.07,85.17
2025-07-07 22:04:42.235195996,CUST1124,South,Grocery,Rice,9,48.57,0.0,437.16,320.66,116.5
2025-07-08 05:21:52.093411176,CUST1011,Central,Household,Garbage Bags,7,217.02,0.1,1367.22,1127.29,239.94
2025-07-08 12:39:01.951626356,CUST1013,East,Beverages,Juice,1,95.63,0.1,86.06,64.12,21.94
2025-07-08 19:56:11.809841534,CUST1040,East,Grocery,Pulses,4,381.19,0.05,1448.51,1149.91,298.6
2025-07-09 03:13:21.668056714,CUST1108,South,Snacks,Chips,1,57.68,0.0,57.68,40.52,17.17
2025-07-09 10:30:31.526271894,CUST1114,West,Beverages,Juice,14,155.08,0.0,2171.08,1605.71,565.37
2025-07-09 17:47:41.384487072,CUST1155,East,Grocery,Rice,19,82.91,0.0,1575.31,1028.85,546.46
2025-07-10 01:04:51.242702252,CUST1077,West,Beverages,Soft Drink,1,101.02,0.0,101.02,68.61,32.41
2025-07-10 08:22:01.100917432,CUST1157,South,Grocery,Pulses,6,241.81,0.0,1450.85,977.67,473.19
2025-07-10 15:39:10.959132610,CUST1114,East,Grocery,Sugar,4,84.31,0.0,337.25,256.09,81.15
2025-07-10 22:56:20.817347790,CUST1024,South,Snacks,Biscuits,6,77.86,0.15,397.11,323.86,73.25
2025-07-11 06:13:30.675562970,CUST1135,South,Snacks,Biscuits,3,101.24,0.0,303.73,251.8,51.92
2025-07-11 13:30:40.533778148,CUST1154,Central,Snacks,Namkeen,9,136.73,0.05,1169.01,880.16,288.85
2025-07-11 20:47:50.391993328,CUST1127,Central,Household,Laundry Detergent,2,173.24,0.0,346.49,235.44,111.04
2025-07-12 04:05:00.250208508,CUST1011,South,Grocery,Sugar,1,172.46,0.05,163.84,134.5,29.34
2025-07-12 11:22:10.108423686,CUST1154,North,Snacks,Chips,3,138.1,0.05,393.58,252.31,141.27
2025-07-12 18:39:19.966638866,CUST1134,South,Beverages,Juice,2,155.11,0.05,294.71,232.79,61.92
2025-07-13 01:56:29.824854046,CUST1071,East,Personal Care,Shampoo,9,95.97,0.1,777.38,520.9,256.47
2025-07-13 09:13:39.683069224,CUST1114,South,Beverages,Coffee,12,145.47,0.0,1745.6,1257.75,487.85
2025-07-13 16:30:49.541284404,CUST1063,West,Personal Care,Detergent Bar,3,223.41,0.0,670.24,519.63,150.61
2025-07-13 23:47:59.399499584,CUST1105,South,Snacks,Chocolate,1,102.13,0.0,102.13,85.02,17.11
2025-07-14 07:05:09.257714762,CUST1098,West,Snacks,Biscuits,2,36.89,0.0,73.77,50.32,23.45
2025-07-14 14:22:19.115929942,CUST1068,Central,Snacks,Chips,1,108.8,0.05,103.36,65.27,38.09
2025-07-14 21:39:28.974145122,CUST1076,North,Beverages,Mineral Water,5,165.32,0.05,785.29,627.9,157.4
2025-07-15 04:56:38.832360300,CUST1073,West,Grocery,Cooking Oil,1,320.76,0.0,320.76,251.11,69.65
2025-07-15 12:13:48.690575480,CUST1121,Central,Household,Dishwash,4,151.44,0.0,605.77,410.53,195.23
2025-07-15 19:30:58.548790660,CUST1125,South,Grocery,Wheat Flour,8,193.18,0.0,1545.43,1056.04,489.38
2025-07-16 02:48:08.407005838,CUST1132,East,Beverages,Coffee,13,28.44,0.0,369.74,272.69,97.05
2025-07-16 10:05:18.265221018,CUST1103,East,Household,Laundry Detergent,8,176.19,0.0,1409.51,990.59,418.92
2025-07-16 17:22:28.123436198,CUST1051,East,Grocery,Pulses,2,374.57,0.0,749.15,503.37,245.78
2025-07-17 00:39:37.981651376,CUST1031,West,Grocery,Rice,4,131.77,0.0,527.06,365.08,161.98
2025-07-17 07:56:47.839866556,CUST1134,East,Grocery,Wheat Flour,9,124.99,0.05,1068.63,678.04,390.59
2025-07-17 15:13:57.698081734,CUST1157,West,Beverages,Coffee,4,171.76,0.15,583.99,481.11,102.87
2025-07-17 22:31:07.556296914,CUST1015,North,Personal Care,Detergent Bar,2,281.11,0.0,562.23,379.4,182.82
2025-07-18 05:48:17.414512094,CUST1059,Central,Grocery,Rice,2,255.31,0.0,510.62,378.14,132.47
2025-07-18 13:05:27.272727272,CUST1131,East,Grocery,Wheat Flour,4,174.51,0.0,698.03,535.33,162.7
2025-07-18 20:22:37.130942452,CUST1126,East,Personal Care,Detergent Bar,8,82.88,0.0,663.0,441.72,221.29
2025-07-19 03:39:46.989157632,CUST1029,South,Personal Care,Detergent Bar,10,251.15,0.1,2260.36,1647.46,612.91
2025-07-19 10:56:56.847372810,CUST1139,Central,Household,Tissue,5,312.07,0.0,1560.33,1169.18,391.15
2025-07-19 18:14:06.705587990,CUST1099,Central,Beverages,Coffee,15,94.31,0.0,1414.65,1137.38,277.26
2025-07-20 01:31:16.563803170,CUST1123,South,Snacks,Chips,17,119.35,0.05,1927.55,1456.5,471.05
2025-07-20 08:48:26.422018348,CUST1094,Central,Snacks,Chips,1,84.35,0.0,84.35,60.48,23.86
2025-07-20 16:05:36.280233528,CUST1004,East,Household,Tissue,2,88.01,0.05,167.23,118.34,48.89
2025-07-20 23:22:46.138448708,CUST1108,Central,Beverages,Mineral Water,8,97.5,0.0,780.02,563.9,216.12
2025-07-21 06:39:55.996663886,CUST1024,North,Household,Laundry Detergent,7,317.65,0.0,2223.52,1636.77,586.75
2025-07-21 13:57:05.854879066,CUST1099,South,Beverages,Mineral Water,15,120.84,0.0,1812.66,1420.36,392.3
2025-07-21 21:14:15.713094246,CUST1159,West,Beverages,Coffee,6,49.89,0.0,299.36,240.25,59.12
2025-07-22 04:31:25.571309424,CUST1152,Central,Personal Care,Detergent Bar,10,224.65,0.05,2134.18,1600.08,534.1
2025-07-22 11:48:35.429524604,CUST1129,West,Snacks,Chips,1,128.22,0.0,128.22,79.54,48.68
2025-07-22 19:05:45.287739784,CUST1111,East,Household,Laundry Detergent,2,221.55,0.0,443.1,296.95,146.15
2025-07-23 02:22:55.145954962,CUST1028,Central,Personal Care,Toothpaste,5,223.88,0.0,1119.4,816.47,302.93
2025-07-23 09:40:05.004170142,CUST1080,South,Beverages,Soft Drink,3,109.15,0.15,278.34,191.54,86.8
2025-07-23 16:57:14.862385322,CUST1173,North,Personal Care,Soap,6,205.35,0.15,1047.29,725.35,321.94
2025-07-24 00:14:24.720600500,CUST1022,North,Snacks,Namkeen,10,27.25,0.05,258.85,199.05,59.8
2025-07-24 07:31:34.578815680,CUST1122,West,Personal Care,Face Wash,1,225.96,0.0,225.96,165.64,60.32
2025-07-24 14:48:44.437030860,CUST1079,South,Grocery,Pulses,5,116.19,0.0,580.96,414.45,166.51
2025-07-24 22:05:54.295246038,CUST1170,Central,Personal Care,Toothpaste,2,111.3,0.05,211.47,164.27,47.21
2025-07-25 05:23:04.153461218,CUST1159,Central,Grocery,Pulses,12,214.0,0.0,2567.99,2033.59,534.4
2025-07-25 12:40:14.011676398,CUST1097,West,Snacks,Cookies,5,39.78,0.15,169.08,132.13,36.94
2025-07-25 19:57:23.869891576,CUST1015,South,Personal Care,Toothpaste,1,291.88,0.0,291.88,185.2,106.68
2025-07-26 03:14:33.728106756,CUST1135,Central,Personal Care,Shampoo,10,272.82,0.1,2455.34,1784.45,670.89
2025-07-26 10:31:43.586321936,CUST1108,Central,Household,Garbage Bags,2,349.79,0.0,699.59,484.35,215.24
2025-07-26 17:48:53.444537114,CUST1069,East,Grocery,Cooking Oil,3,355.05,0.1,958.64,755.23,203.41
2025-07-27 01:06:03.302752294,CUST1026,South,Household,Laundry Detergent,8,170.81,0.0,1366.51,996.68,369.83
2025-07-27 08:23:13.160967474,CUST1058,East,Household,Dishwash,14,175.44,0.1,2210.54,1853.53,357.01
2025-07-27 15:40:23.019182652,CUST1089,West,Grocery,Cooking Oil,5,81.91,0.1,368.6,293.39,75.21
2025-07-27 22:57:32.877397832,CUST1143,East,Grocery,Sugar,15,138.43,0.05,1972.69,1634.08,338.62
2025-07-28 06:14:42.735613012,CUST1044,East,Snacks,Namkeen,1,59.78,0.0,59.78,45.63,14.15
2025-07-28 13:31:52.593828192,CUST1134,East,Household,Tissue,1,96.73,0.1,87.05,62.28,24.77
2025-07-28 20:49:02.452043368,CUST1081,West,Grocery,Cooking Oil,5,130.64,0.0,653.21,490.34,162.87
2025-07-29 04:06:12.310258548,CUST1039,South,Beverages,Juice,5,161.66,0.05,767.88,528.36,239.52
2025-07-29 11:23:22.168473728,CUST1010,North,Snacks,Chips,1,145.17,0.05,137.91,113.66,24.25
2025-07-29 18:40:32.026688908,CUST1117,East,Snacks,Chocolate,9,28.81,0.0,259.32,198.67,60.65
2025-07-30 01:57:41.884904088,CUST1091,South,Household,Dishwash,11,114.12,0.05,1192.58,850.82,341.76
2025-07-30 09:14:51.743119268,CUST1015,South,Grocery,Cooking Oil,11,442.65,0.05,4625.71,3294.09,1331.62
2025-07-30 16:32:01.601334444,CUST1067,West,Personal Care,Detergent Bar,1,87.07,0.0,87.07,72.33,14.74
2025-07-30 23:49:11.459549624,CUST1165,Central,Beverages,Tea,5,42.6,0.05,202.36,128.59,73.78
2025-07-31 07:06:21.317764804,CUST1172,South,Grocery,Rice,3,268.06,0.0,804.17,635.32,168.85
2025-07-31 14:23:31.175979984,CUST1005,North,Personal Care,Detergent Bar,3,166.39,0.0,499.18,382.87,116.31
2025-07-31 21:40:41.034195164,CUST1050,West,Snacks,Chips,3,36.45,0.0,109.35,79.37,29.99
2025-08-01 04:57:50.892410344,CUST1020,Central,Beverages,Mineral Water,15,128.33,0.05,1828.63,1252.15,576.49
2025-08-01 12:15:00.750625520,CUST1053,East,Personal Care,Toothpaste,8,145.42,0.0,1163.39,936.79,226.6
2025-08-01 19:32:10.608840700,CUST1141,South,Beverages,Soft Drink,1,128.33,0.05,121.91,85.03,36.88
2025-08-02 02:49:20.467055880,CUST1046,Central,Snacks,Cookies,6,139.61,0.05,795.8,577.76,218.05
2025-08-02 10:06:30.325271060,CUST1072,East,Grocery,Cooking Oil,6,226.23,0.05,1289.53,1035.74,253.79
2025-08-02 17:23:40.183486240,CUST1141,North,Beverages,Mineral Water,8,25.68,0.0,205.41,144.23,61.17
2025-08-03 00:40:50.041701420,CUST1162,East,Household,Dishwash,4,259.44,0.0,1037.74,666.15,371.59
2025-08-03 07:57:59.899916596,CUST1030,Central,Household,Tissue,9,276.63,0.05,2365.2,1792.56,572.63
2025-08-03 15:15:09.758131776,CUST1061,West,Snacks,Biscuits,1,23.62,0.1,21.26,13.85,7.4
2025-08-03 22:32:19.616346956,CUST1103,South,Beverages,Soft Drink,7,25.92,0.0,181.43,129.29,52.14
2025-08-04 05:49:29.474562136,CUST1022,Central,Grocery,Wheat Flour,10,76.08,0.0,760.82,616.26,144.57
2025-08-04 13:06:39.332777316,CUST1087,West,Household,Garbage Bags,1,243.47,0.1,219.12,165.23,53.9
2025-08-04 20:23:49.190992492,CUST1177,West,Grocery,Sugar,8,44.77,0.05,340.29,215.97,124.31
